place_id,name,formatted_address,city,state,postal_code,phone_national,phone_international,website,lat,lng,types
ChIJvYeXSmvk3JQR_uptYIk-vrI,Curso Planejamento Tributário - Utilizando a Contabilidade para reduzir custos,"R. XV de Novembro, 621 - Centro, Curitiba - PR, 80020-925, Brazil",Curitiba,PR,80020-925,(41) 3372-9141,+55 41 3372-9141,,-25.4295626,-49.26804,accounting|consultant|finance|point_of_interest|establishment
ChIJmzyVY2rk3JQRzo-gYlHyKsw,Venturin Contabilidade,"R. Conselheiro Laurindo, 502 - Centro, Curitiba - PR, 80060-100, Brazil",Curitiba,PR,80060-100,(41) 3323-2475,+55 41 3323-2475,https://venturincontabil.com.br/noticias/tecnicas/2018/09/21/receita-suspende-cobranca-de-imposto-de-renda-sobre-auxilio-moradia.html,-25.4311693,-49.2646659,consultant|accounting|finance|point_of_interest|establishment
ChIJ0VlCIbDl3JQRoQG2Ag4YGSM,Soufix Contabilidade,"R. Heitor Stockler de França, 396 - Sala 204, 2º Andar - Centro Cívico, Curitiba - PR, 80030-030, Brazil",Curitiba,PR,80030-030,(41) 99809-4911,+55 41 99809-4911,https://soufixcontabilidade.com.br/,-25.4205212,-49.26797200000001,accounting|finance|point_of_interest|establishment
ChIJq_v_iGrk3JQRE4FtQy87wHA,J FOLADOR Contabilidade e Auditoria | Contabilidade em Curitiba,"Rua 24 de Maio, 411 - Centro, Curitiba - PR, 80230-080, Brazil",Curitiba,PR,80230-080,(41) 3013-1933,+55 41 3013-1933,http://jfolador.com.br/,-25.440586699999997,-49.272559199999996,consultant|accounting|finance|point_of_interest|establishment
ChIJT041csfl3JQR_9FNXNQDV4s,Mendes & Primão Contadores | Curitiba,"R. João Negrão, 731 - sala 2010 - Centro, Curitiba - PR, 80010-200, Brazil",Curitiba,PR,80010-200,(41) 99999-9659,+55 41 99999-9659,https://www.mepcontadores.com.br/,-25.4353734,-49.263753699999995,accounting|finance|point_of_interest|establishment
ChIJ7X_c2tzl3JQRyzrAdQ1C_cw,A & M Contabilidade,"R. Venezuela, 309 - sala 4 - Bacacheri, Curitiba - PR, 82510-100, Brazil",Curitiba,PR,82510-100,(41) 3257-0993,+55 41 3257-0993,,-25.408879499999998,-49.2386312,point_of_interest|accounting|finance|consultant|establishment
ChIJdyN3nWrk3JQRVqKdyRHyXEg,Escritório Contábil Manhattan,"Rua Tibagi - |, 294 - 15° andar | cj. 1505 - Centro, Curitiba - PR, 08060-110, Brazil",Curitiba,PR,08060-110,3014-6899,+55 30146899,,-25.4297303,-49.2639254,accounting|finance|point_of_interest|establishment
ChIJyW0FwFT9qYgRlLR4QhauS0s,Contabilidade para MEI @cnpjcontadora,"R. Dr. Manoel Pedro, 365 - sala 1007 - Cabral, Curitiba - PR, 80035-030, Brazil",Curitiba,PR,80035-030,(41) 99808-1855,+55 41 99808-1855,http://www.cnpjcontadora.com.br/,-25.407817599999998,-49.2541662,accounting|finance|point_of_interest|establishment
ChIJVVVl2m_k3JQRz6CfOvcuh4k,A3 Contabilidade,"Rua 24 de Maio, 262 - Centro, Curitiba - PR, 80230-080, Brazil",Curitiba,PR,80230-080,(41) 3018-8078,+55 41 3018-8078,,-25.4394141,-49.2735689,consultant|accounting|finance|point_of_interest|establishment
ChIJG--2NxHl3JQR3LSuLzsPrjU,RELAÇÃO CONTÁBIL LTDA,"R. Itupava, 465 - Alto da Glória, Curitiba - PR, 80060-272, Brazil",Curitiba,PR,80060-272,(41) 3022-0055,+55 41 3022-0055,http://www.relacaocontabil.com.br/,-25.422410799999998,-49.2558623,point_of_interest|accounting|finance|consultant|establishment
ChIJPQudK9Dl3JQRvVwAUG0ryeg,Groovy Contabilidade,"R. XV de Novembro, 964 - 3º andar - Centro, Curitiba - PR, 80060-000, Brazil",Curitiba,PR,80060-000,(41) 98446-7373,+55 41 98446-7373,https://groovybr.com/,-25.428679,-49.264746600000006,accounting|finance|point_of_interest|establishment
ChIJnd2a1Yvk3JQRq27QrNdUyQ0,Versátil Assessoria Contábil | Contabilidade em Curitiba,"R. Chile, 2086 - Conjunto 01 - Rebouças, Curitiba - PR, 80220-181, Brazil",Curitiba,PR,80220-181,(41) 3332-2290,+55 41 3332-2290,https://versatilnet.com.br/,-25.4518897,-49.2690647,consultant|accounting|finance|local_government_office|government_office|point_of_interest|establishment
ChIJocvJ5ETl3JQRrmkY_ka7ZBo,Letare Assessoria Contábil,"R. Ébano Pereira, 11 - Cjto. 1601, 16º Andar - Centro, Curitiba - PR, 80410-240, Brazil",Curitiba,PR,80410-240,(41) 3514-6184,+55 41 3514-6184,https://letare.com.br/,-25.4317241,-49.273857899999996,point_of_interest|accounting|finance|consultant|establishment
ChIJmdpDMQvk3JQR8QXT-LNXivQ,Contabilizei Escritório de Contabilidade em Curitiba,"R. Nunes Machado, 68 - 16º andar - Centro, Curitiba - PR, 80250-000, Brazil",Curitiba,PR,80250-000,,,https://www.contabilizei.com.br/?utm_source=google&utm_medium=organic&utm_campaign=GMBCuritiba,-25.4382655,-49.2755094,point_of_interest|accounting|finance|consultant|establishment
ChIJE4bWePbl3JQR4xUqMiXgUyA,Grupo Princípius Contabilidade,"R. Mário Do Amaral, 97 - Bairro Alto, Curitiba - PR, 82820-460, Brazil",Curitiba,PR,82820-460,(41) 99851-0440,+55 41 99851-0440,https://grupoprincipius.com.br/,-25.4169377,-49.222481699999996,consultant|accounting|finance|point_of_interest|establishment
ChIJFU4D5NDl3JQRzVOMasufx3o,Negrello Assessoria Contábil - Contabilidade Curitiba,"Tv. da Lapa, 96 - Centro, Curitiba - PR, 80010-190, Brazil",Curitiba,PR,80010-190,(41) 3018-9888,+55 41 3018-9888,https://negrellocontabil.com.br/,-25.435831800000003,-49.2651487,consultant|accounting|finance|point_of_interest|establishment
ChIJoUop9O_g3JQRZ47w-IAfZS4,ESCRADPAR - ADMINISTRAÇÃO CONTÁBIL,"R. Mal. Deodoro, 51 - conj 908A - Centro, Curitiba - PR, 80020-320, Brazil",Curitiba,PR,80020-320,(41) 3078-3750,+55 41 3078-3750,http://www.escradpar.com.br/,-25.4318245,-49.27191500000001,accounting|consultant|finance|point_of_interest|establishment
ChIJJ9HUTQrk3JQR4u02wiQUk3c,Excelência Contabilidade | Especializada em bares e restaurantes,"Rua - Alameda Augusto Stellfeld, 822 - Centro, Curitiba - PR, 80410-140, Brazil",Curitiba,PR,80410-140,(41) 3165-7000,+55 41 3165-7000,https://www.excelenciacontabilidade.com.br/,-25.4309554,-49.281936599999995,accounting|consultant|finance|point_of_interest|establishment
ChIJ-ziW0zDk3JQRaZrMPq37WUQ,Contabilidade Noce,"R. Atílio Bório, 1819 - Juvevê, Curitiba - PR, 80040-132, Brazil",Curitiba,PR,80040-132,(41) 3203-0706,+55 41 3203-0706,https://www.contabilidadenoce.com.br/,-25.418988,-49.2518457,accounting|finance|consultant|point_of_interest|establishment
ChIJZaWJul7l3JQR2JvOchk7kfY,Conflex,"R. XV de Novembro, 1155 - 10° ANDAR - Centro, Curitiba - PR, 80060-000, Brazil",Curitiba,PR,80060-000,(41) 3277-1313,+55 41 3277-1313,https://conflex.com.br/,-25.4276563,-49.2632012,accounting|consultant|finance|point_of_interest|establishment
ChIJoyn8WWDg3JQRhsHlQjIM-M4,International School of Curitiba,"Av. Dr. Eugênio Bertolli, 3900 - Santa Felicidade, Curitiba - PR, 82410-530, Brazil",Curitiba,PR,82410-530,(41) 3525-7400,+55 41 3525-7400,https://iscbrazil.com/,-25.3692438,-49.3270713,school|point_of_interest|establishment
ChIJ1cH6ASLk3JQRVsM8LtV2hO0,Colégio Integral,"R. Alberto Folloni, 220 - Centro Cívico, Curitiba - PR, 80530-300, Brazil",Curitiba,PR,80530-300,(41) 3027-2744,+55 41 3027-2744,http://www.colegiointegral.com.br/,-25.4134203,-49.2632106,school|point_of_interest|establishment
ChIJk44PlRbk3JQR1KEYcKvBPi0,Colégio Estadual do Paraná,"Av. João Gualberto, 250 - Centro, Curitiba - PR, 80030-000, Brazil",Curitiba,PR,80030-000,(41) 3234-5626,+55 41 3234-5626,http://www.cep.pr.gov.br/,-25.4230664,-49.2663969,school|government_office|point_of_interest|establishment
ChIJza4yCkTk3JQR6d-5pO5dfzc,Escola Cosmos,"R. Gen. Carneiro, 1149 - Centro, Curitiba - PR, 80060-150, Brazil",Curitiba,PR,80060-150,(41) 3013-2225,+55 41 3013-2225,https://cosmoscuritiba.com.br/,-25.4322442,-49.258338099999996,primary_school|school|point_of_interest|establishment
ChIJ108TKmrk3JQRR5gsK2tvicI,Course Access - Headquarters Emiliano,"Rua Emiliano Perneta, 566 - Centro, Curitiba - PR, 80420-080, Brazil",Curitiba,PR,80420-080,(41) 3023-0168,+55 41 3023-0168,https://colegioecursoelite.com.br/,-25.4362909,-49.2770088,school|point_of_interest|establishment
ChIJY9B_NIHh3JQRnJuCMr0QHf0,Red House International School Curitiba,"Rua Tobias de Macedo Júnior, 1036 - Santo Inácio, Curitiba - PR, 82010-340, Brazil",Curitiba,PR,82010-340,(41) 99214-4637,+55 41 99214-4637,https://redhouseschool.com.br/,-25.4259718,-49.329351599999995,preschool|child_care_agency|school|point_of_interest|establishment
ChIJRRL4VQTl3JQR8ddjHNDqDH8,Colégio Sesc Centro - Ensino Fundamental e Médio,"R. Pedro Ivo, 755 - Centro, Curitiba - PR, 80010-020, Brazil",Curitiba,PR,80010-020,,,https://www.sescpr.com.br/servico/colegio-sesc-centro-ensino-fundamental-e-medio/,-25.432256000000002,-49.26660660000001,secondary_school|school|point_of_interest|establishment
ChIJkTSQGPfj3JQRagfcw_TAFvk,Play School International Project,"Rua Padre Ludovico Bronny, 111 - Pilarzinho, Curitiba - PR, 82100-280, Brazil",Curitiba,PR,82100-280,(41) 99938-9516,+55 41 99938-9516,http://www.playschool.com.br,-25.402010999999998,-49.289428799999996,preschool|primary_school|school|child_care_agency|point_of_interest|establishment
ChIJrzaoJj7k3JQRWbdTg3k8v-Y,"College Sesi - Alto da Glória, Curitiba","R. Paula Gomes, 270 - Centro, Curitiba - PR, 80510-070, Brazil",Curitiba,PR,80510-070,(41) 3271-9938,+55 41 3271-9938,http://www.colegiosesi.org.br/,-25.4249647,-49.27230600000001,school|point_of_interest|establishment
ChIJ9WMHJA7k3JQREzwlmma7Hb4,Colégio Martinus - Unidade Centro,"R. Presidente Carlos Cavalcanti, 999 - São Francisco, Curitiba - PR, 80510-040, Brazil",Curitiba,PR,80510-040,(41) 3027-3737,+55 41 3027-3737,http://colegiomartinus.com.br/,-25.4252142,-49.2750059,school|point_of_interest|establishment
ChIJR5LtFL_m3JQRYUoSvxADYtE,Colégio do Bosque Mananciais (Unidade Bosque),"Rua José Kormann, 940 - São Lourenço, Curitiba - PR, 82200-440, Brazil",Curitiba,PR,82200-440,(41) 3042-1900,+55 41 3042-1900,http://bosquemananciais.org.br/,-25.392089799999997,-49.267169499999994,primary_school|school|point_of_interest|establishment
ChIJQxj-jQPi3JQR0IbNnPmVmE8,Positivo International School,"R. Prof. Pedro Viriato Parigot de Souza, 5300 - Ecoville, Curitiba - PR, 81280-330, Brazil",Curitiba,PR,81280-330,(41) 3526-6450,+55 41 3526-6450,https://colegiopositivo.com.br/unidades/internacional/,-25.444659299999998,-49.360272099999996,primary_school|school|point_of_interest|establishment
ChIJkasGr3Lk3JQR8DDErJIwFiE,Rui Barbosa Professional Education Center,"Av. Luiz Xavier, 75 - Centro, Curitiba - PR, 80020-020, Brazil",Curitiba,PR,80020-020,(41) 3222-8573,+55 41 3222-8573,http://www.colegioruibarbosa.com/,-25.432449,-49.2744534,point_of_interest|establishment
ChIJkYM5bmnk3JQRSQ3sTe_2l0M,GAMEscola,"R. Treze de Maio, 908 - São Francisco, Curitiba - PR, 80510-030, Brazil",Curitiba,PR,80510-030,(41) 3010-6001,+55 41 3010-6001,http://www.gamescola.com.br/,-25.4260599,-49.2749737,point_of_interest|establishment
ChIJGRGs8Fvl3JQRBoZ95RCGlrg,The Dream School,"Av. Sete de Setembro, 4698 - Sala 2201 - Batel, Curitiba - PR, 80240-000, Brazil",Curitiba,PR,80240-000,(41) 93618-2398,+55 41 93618-2398,https://thedream.com.br/,-25.443865499999998,-49.283966199999995,point_of_interest|establishment
ChIJJ8Vjgfzk3JQRjcToab6MrPY,Escola Nossa Senhora da Esperança,"R. Aquelino Orestes Baglioli, 155 - Prado Velho, Curitiba - PR, 80215-434, Brazil",Curitiba,PR,80215-434,(41) 99244-2624,+55 41 99244-2624,,-25.450806099999998,-49.247043299999994,school|point_of_interest|establishment
ChIJ8_dDSnvm3JQRDkzErg6XNl4,Colégio Interativa Curitiba,"R. José Antônio Leprevost, 331 - Santa Cândida, Curitiba - PR, 82640-070, Brazil",Curitiba,PR,82640-070,(41) 98814-8446,+55 41 98814-8446,http://www.escolainterativa.com/,-25.3777439,-49.2302533,school|point_of_interest|establishment
ChIJuwsu2bLm3JQRWLh1xSP3Bo8,Deutsche Schule Curitiba - German School of Curitiba,"Av. Desembargador Hugo Simas, 2001 - Bom Retiro, Curitiba - PR, 80520-250, Brazil",Curitiba,PR,80520-250,(41) 3123-5750,+55 41 3123-5750,http://www.dsc-curitiba.com/,-25.402147000000003,-49.283308399999996,preschool|primary_school|school|child_care_agency|point_of_interest|establishment
ChIJ7eU6ao3l3JQR2ONXGoQMXqA,CEAD Potty Lazarotto,"R. Pres. Faria, 625 - Centro, Curitiba - PR, 80020-290, Brazil",Curitiba,PR,80020-290,(41) 3322-4250,+55 41 3322-4250,http://www.ctaceebjapottylazarotto.seed.pr.gov.br/,-25.4250103,-49.269251999999994,point_of_interest|establishment
ChIJffYJtDHk3JQRe3OXAxzjIrQ,Colégio Passionista Nossa Senhora Menina,"R. Bom Jesus, 881 A - Cabral, Curitiba - PR, 80035-010, Brazil",Curitiba,PR,80035-010,(41) 3250-5600,+55 41 3250-5600,https://nossasenhoramenina.passionista.com.br/,-25.4150145,-49.2512615,school|point_of_interest|establishment
ChIJMQFG4ozj3JQRP-P7uwl3OAA,Colégio Estadual Júlia Wanderley,"Av. Vicente Machado, 1643 - Batel, Curitiba - PR, 80440-020, Brazil",Curitiba,PR,80440-020,(41) 3242-2512,+55 41 3242-2512,,-25.4394572,-49.2918707,school|government_office|point_of_interest|establishment
ChIJp37WCuPk3JQRGj98zBoVsWo,Colégio Medianeira,"Ac. à Avenida Gov. José Richa, 10546 - Prado Velho, Curitiba - PR, 81690-100, Brazil",Curitiba,PR,81690-100,(41) 3218-8000,+55 41 3218-8000,http://www.colegiomedianeira.g12.br/,-25.454094899999998,-49.2480602,point_of_interest|establishment
ChIJhy017pDj3JQR-KIcysKGJCc,College Marista Paranaense,"R. Bpo. Dom José, 2674 - Seminário, Curitiba - PR, 80440-080, Brazil",Curitiba,PR,80440-080,(41) 3016-2552,+55 41 3016-2552,https://paranaense.colegiosmaristas.com.br/,-25.447281999999998,-49.298133,school|point_of_interest|establishment
ChIJ-_aX45Dv3JQReVi2xjQ4BpQ,Swiss-Brazilian School of Curitiba,"R. Wanda dos Santos Mallmann, 537 - Centro, Pinhais - PR, 83323-400, Brazil",Pinhais,PR,83323-400,(41) 3525-9100,+55 41 3525-9100,https://chpr.aesb.com.br/,-25.4352129,-49.189919499999995,primary_school|preschool|child_care_agency|school|point_of_interest|establishment
ChIJlSj-fWzk3JQRAeTzswxszPY,A Grande Escola,"R. Saldanha Marinho, 1230 - Centro, Curitiba - PR, 80430-152, Brazil",Curitiba,PR,80430-152,(41) 99243-6819,+55 41 99243-6819,,-25.4329134,-49.283369,corporate_office|school|consultant|child_care_agency|point_of_interest|establishment
ChIJ3_wLP2vk3JQRD8EVJdhWnDw,Ferreira Machado Contabilidade,"R. Mal. Deodoro, 503 - Centro, Curitiba - PR, 80020-000, Brazil",Curitiba,PR,80020-000,(41) 3222-9961,+55 41 3222-9961,https://sites.google.com/view/fmachadocontabilidade/p%C3%A1gina-inicial,-25.4303436,-49.267618,consultant|accounting|finance|point_of_interest|establishment
ChIJZzUyjmTl3JQRqp9HYfHKbDI,Sercontiba | Contabilidade em Curitiba,"Edifício Bantiba - Av. Mal. Floriano Peixoto, 170 - Sala 1405 - Centro, Curitiba - PR, 80020-090, Brazil",Curitiba,PR,80020-090,(41) 99758-9432,+55 41 99758-9432,http://www.sercontiba.com.br/,-25.4319503,-49.271707799999994,accounting|consultant|finance|point_of_interest|establishment
ChIJG89wXWvn3JQRb36ow_rrTpU,Accoup Contabilidade,"R. Heitor Stockler de França, 396 - CJ 2202 - Centro Cívico, Curitiba - PR, 80030-030, Brazil",Curitiba,PR,80030-030,(41) 3093-5571,+55 41 3093-5571,https://accoup.com.br/,-25.420227699999998,-49.268555299999996,accounting|finance|point_of_interest|establishment
ChIJS50h54vjhGQROn1tw11pe3Q,Freitas Dressler Contabilidade,"R. Benjamin Constant, 67 - Cj. 1104 - Centro, Curitiba - PR, 80060-020, Brazil",Curitiba,PR,80060-020,(41) 98416-1990,+55 41 98416-1990,https://freitasdressler.com.br/,-25.4301003,-49.264164799999996,accounting|finance|point_of_interest|establishment
ChIJgwhTeIjj3JQRvXi4UMO5uAA,Major Consultoria e Contabilidade,"Av. Cândido de Abreu, 70 - Centro Cívico, Curitiba - PR, 80530-000, Brazil",Curitiba,PR,80530-000,(41) 3082-4780,+55 41 3082-4780,http://www.majorassessoria.com.br/,-25.4238856,-49.2696921,accounting|finance|point_of_interest|establishment
ChIJVduFZDTl3JQRA08Hx0rUHaw,PontoCom Consultoria Contabil,"R. Riachuelo, 102 - Centro, Curitiba - PR, 80020-250, Brazil",Curitiba,PR,80020-250,,,,-25.4292576,-49.26920390000001,accounting|finance|point_of_interest|establishment
ChIJGzW_cgjl3JQR1u8rGRB9GSA,Contabilidade Falavinha Inteligência Contábil,"R. Camões, 1753 - Hugo Lange, Curitiba - PR, 80040-180, Brazil",Curitiba,PR,80040-180,(41) 3030-7575,+55 41 3030-7575,https://falavinhacontabil.com.br/,-25.4154396,-49.2469253,accounting|finance|point_of_interest|establishment
ChIJCT0KEmrj3JQRZDkI1JbYcGo,RFaria Contabilidade,"R. Mal. Deodoro, 431 - sala 601 602 - Centro, Curitiba - PR, 80020-320, Brazil",Curitiba,PR,80020-320,(41) 3363-0809,+55 41 3363-0809,http://rfariacontabilidade.com.br/,-25.430597799999997,-49.2682261,accounting|consultant|finance|point_of_interest|establishment
ChIJfe4W7dbm3JQRDW4yuPbdWVY,CTBA Contabilidade,"R. Heitor Stockler de França, 396 - 14° Andar Conjunto 1407 - Centro Cívico, Curitiba - PR, 80030-030, Brazil",Curitiba,PR,80030-030,(41) 99672-7937,+55 41 99672-7937,http://www.ctbacontabilidade.com.br/,-25.420227699999998,-49.268555299999996,accounting|finance|point_of_interest|establishment
ChIJR0oYC_zJcygRXKp6EamhTos,Contarth Contabilidade e Consultoria,"Av. Visc. de Guarapuava, 2764 - Sala 609 - Centro, Curitiba - PR, 80010-100, Brazil",Curitiba,PR,80010-100,(41) 99785-6890,+55 41 99785-6890,http://www.contarth.com.br/,-25.4362188,-49.2685796,consultant|point_of_interest|establishment
ChIJY5NAC1Tl3JQRgIk88t_R4uo,Panek Pereira Contabilidade,"5 andar - R. Treze de Maio, 336 - sala 54 - Centro, Curitiba - PR, 80020-270, Brazil",Curitiba,PR,80020-270,(41) 3019-1520,+55 41 3019-1520,http://www.panekpereira.com.br/,-25.4271983,-49.269156699999996,accounting|finance|point_of_interest|establishment
ChIJj0KqvSfl3JQR0BsVkwa-WaQ,Denver Contábil - Contabilidade de fundos de investimento e instituições financeiras,"R. Gen. Carneiro, 680 - Centro, Curitiba - PR, 80060-150, Brazil",Curitiba,PR,80060-150,(41) 99829-6555,+55 41 99829-6555,http://denvercontabil.com.br/,-25.428622999999998,-49.26069,accounting|finance|point_of_interest|establishment
ChIJ28jdT5bm3JQRqV14z4QxlWI,Contabilidade Curitiba,"R. Newton França Bitencourt, 460 - Ahú, Curitiba - PR, 82200-270, Brazil",Curitiba,PR,82200-270,(41) 98841-3809,+55 41 98841-3809,http://www.contabilidadecuritiba.com/,-25.3957707,-49.2633679,accounting|consultant|finance|point_of_interest|establishment
ChIJA4JosQ7k3JQREAGwtCmRlDk,Domingues Contabilidade Curitiba,"R. Padre Anchieta, 47 - São Francisco, Curitiba - PR, 80410-030, Brazil",Curitiba,PR,80410-030,(41) 99780-0552,+55 41 99780-0552,https://whats.agr.br/Dominguescontabilidade,-25.4257837,-49.280589299999995,accounting|finance|consultant|point_of_interest|establishment
ChIJUQ6Gwmvk3JQRPeH6QhOUN0U,ASSESSORIA CONTÁBIL,"Rua Barão do Rio Branco, 63 Sala 202 CEP 80 - 010-180 - Centro, Curitiba - PR, 80010-180, Brazil",Curitiba,PR,80010-180,(41) 99108-3212,+55 41 99108-3212,http://cslfranquiacontabil.com.br/,-25.4335491,-49.2675324,accounting|finance|point_of_interest|establishment
ChIJjyqFDO7l3JQRvvE4Pgr3Kmw,Michelc Contabilidade,"R. Mal. Deodoro, 869 - sala 901 - Centro, Curitiba - PR, 80060-010, Brazil",Curitiba,PR,80060-010,(41) 3076-2565,+55 41 3076-2565,http://michelc.com.br/,-25.4289466,-49.2643723,point_of_interest|accounting|finance|establishment
ChIJC6kl_Rnk3JQRdC1DvOPWqtw,Audipex Auditoria e Contabilidade,"Av. Cândido de Abreu, 526 - cj 1510 B - Centro Cívico, Curitiba - PR, 80530-905, Brazil",Curitiba,PR,80530-905,(41) 99868-4111,+55 41 99868-4111,http://www.audipex.com.br/,-25.420047999999998,-49.2680503,consultant|accounting|finance|point_of_interest|establishment
ChIJW6BcO-Xl3JQRIfyRD9b3qfM,Maxima BPO - Escritório de Contabilidade em Curitiba,"Condomínio Edifício Atem - R. Des. Westphalen, 868 - Conjunto 601 - 6º Andar - Rebouças, Curitiba - PR, 80230-100, Brazil",Curitiba,PR,80230-100,(41) 3300-0445,+55 41 3300-0445,https://maximabpo.com.br/,-25.4402321,-49.2696091,accounting|consultant|finance|point_of_interest|establishment
ChIJ35Pskw_l3JQRZZ8c0KRKwYk,Nepomoceno Contabilidade,"R. Riachuelo, 102 - sala 131 - Centro, Curitiba - PR, 80020-250, Brazil",Curitiba,PR,80020-250,(41) 99693-3134,+55 41 99693-3134,,-25.429206399999998,-49.2692118,accounting|finance|point_of_interest|establishment
ChIJ7yx8d1XZ3JQRx4dC9V2KCGA,Ribas Contabilidade | Contabilidade em Curitiba - PR,"Av. Jaime Reis, 30 - Conj. 12 - São Francisco, Curitiba - PR, 80510-010, Brazil",Curitiba,PR,80510-010,(41) 99846-4625,+55 41 99846-4625,https://ribascontabilidade.com.br/,-25.427037000000002,-49.2742223,accounting|finance|point_of_interest|establishment
ChIJAQCwwGzk3JQReWNbjKt4nCg,Eggers Contabilidade em Curitiba,"R. Mal. Deodoro, 235 - Conjunto 1401 - Centro, Curitiba - PR, 80020-320, Brazil",Curitiba,PR,80020-320,(41) 3082-1498,+55 41 3082-1498,https://eggerscontabilidade.com.br/,-25.431269999999998,-49.2702427,consultant|accounting|finance|point_of_interest|establishment
ChIJocavHg3k3JQRfQutAjD4c-0,NCZ Contabilidade | Escritório Contábil em Curitiba,"R. Cruz Machado, 385 - Centro, Curitiba - PR, 80410-170, Brazil",Curitiba,PR,80410-170,(41) 3324-2829,+55 41 3324-2829,http://www.ncz.com.br/,-25.4309487,-49.2763212,consultant|accounting|finance|point_of_interest|establishment
ChIJqT3gYmrk3JQRzsgT2NrNdvA,Gonsalves Escritório de Contabilidade Curitiba,"Av. Visc. de Guarapuava, 2764 - Sala 711, 7º Andar - Centro, Curitiba - PR, 80010-100, Brazil",Curitiba,PR,80010-100,(41) 3027-2736,+55 41 3027-2736,http://www.gonsalvescontabilidade.com.br/,-25.4364232,-49.2686039,accounting|consultant|finance|point_of_interest|establishment
ChIJDyQoZHLk3JQR_69vqO1f-IQ,AECompany - Contabilidade | Tributos | Pessoal,"21° Andar - Edifício Hannover Empresarial - 80.420-210 - R. Visc. do Rio Branco, 1358 - Centro, Curitiba - PR, 80420-010, Brazil",Curitiba,PR,80420-010,(41) 3232-1494,+55 41 3232-1494,http://www.aecompany.com.br/,-25.4336971,-49.2797516,accounting|consultant|finance|point_of_interest|establishment
ChIJmeS1oI3l3JQR66fl0qHGRDM,Contabilidade Abreu,"R. Conselheiro Laurindo, 600 - 1601 - Centro, Curitiba - PR, 80060-100, Brazil",Curitiba,PR,80060-100,(41) 99835-5629,+55 41 99835-5629,,-25.431889100000003,-49.264406,point_of_interest|accounting|finance|establishment
ChIJsSOhucpZzpQR_rNAZC3wiM4,Colégio Bela Vista - Sistema de Ensino Objetivo,"R. Herculano de Freitas, 64 - Bela Vista, São Paulo - SP, 01308-020, Brazil",São Paulo,SP,01308-020,(11) 3258-1320,+55 11 3258-1320,http://www.colegiobelavistasp.com.br/,-23.5549063,-46.6521572,primary_school|preschool|child_care_agency|school|point_of_interest|establishment
ChIJKY7Kv7VZzpQR4i_m5F9d8D4,College Vital Brazil,"R. Rocha, 98 - Bela Vista, São Paulo - SP, 01330-000, Brazil",São Paulo,SP,01330-000,(11) 3565-0876,+55 11 3565-0876,https://colegiovitalbrazil.com.br/,-23.5570628,-46.650056199999995,primary_school|school|point_of_interest|establishment
ChIJwUFoONZZzpQR4Q_4w4lXTLI,Global Me School,"R. Colômbia, 66 - Jardim Paulista, São Paulo - SP, 01412-100, Brazil",São Paulo,SP,01412-100,(11) 95313-8008,+55 11 95313-8008,http://globalme.com.br/,-23.566534299999997,-46.669793999999996,school|point_of_interest|establishment
ChIJVbT_Lmj2zpQR1svV7m4cqJk,High Line American School,"Av. Nova Cantareira, 2724 - Tucuruvi, São Paulo - SP, 02340-000, Brazil",São Paulo,SP,02340-000,(11) 4240-5060,+55 11 4240-5060,http://cantareira.highlineschool.com.br/,-23.474503,-46.613059899999996,school|point_of_interest|establishment
ChIJk52AyTNazpQRoCpXFZfdSjA,Colégio Marista Arquidiocesano,"R. Domingos de Morais, 2565 - Vila Mariana, São Paulo - SP, 04035-001, Brazil",São Paulo,SP,04035-001,(11) 5081-8444,+55 11 5081-8444,https://arquidiocesano.colegiosmaristas.com.br/,-23.5990047,-46.6362242,school|point_of_interest|establishment
ChIJ2_ZRVM5ZzpQRA0zvp_FFBf8,Colégio Dante Alighieri,"Alameda Jaú, 1061 - Jardim Paulista, São Paulo - SP, 01420-002, Brazil",São Paulo,SP,01420-002,(11) 3179-4400,+55 11 3179-4400,http://www.colegiodante.com.br/,-23.5634584,-46.6590182,primary_school|school|point_of_interest|establishment
ChIJVddwfklRzpQRva9JZ1y2YGk,Graded - The American School of São Paulo,"Av. José Galante, 425 - Vila Suzana, São Paulo - SP, 05642-001, Brazil",São Paulo,SP,05642-001,(11) 3747-4800,+55 11 3747-4800,http://www.graded.br/,-23.620390699999998,-46.7352887,school|point_of_interest|establishment
ChIJnS5HNWdZzpQRjA09A-OJoRQ,College of St. Mauro,"R. Gaspar Fernandes, 170 - Ipiranga, São Paulo - SP, 01549-000, Brazil",São Paulo,SP,01549-000,(11) 2914-7022,+55 11 2914-7022,http://www.saomauro.com.br/,-23.5742902,-46.613813699999994,primary_school|school|point_of_interest|establishment
ChIJtWNZoeZXzpQRwwz94MzcrmQ,My School Fund Educação Infantil e Fundamental - Fundamental,"Rua Coronel Melo de Oliveira, 340 - Pompeia, São Paulo - SP, 05011-040, Brazil",São Paulo,SP,05011-040,(11) 91091-0123,+55 11 91091-0123,http://www.myschool.com.br/,-23.5332187,-46.685252899999995,primary_school|school|point_of_interest|establishment
ChIJ83hBumlZzpQRIWWY3fZQals,Campos grande são Paulo,"Bela Vista, São Paulo - State of São Paulo, 01006-030, Brazil",São Paulo,SP,01006-030,,,,-23.555771399999998,-46.639557100000005,primary_school|school|point_of_interest|establishment
